,Year,NA_Sales,Name,ESRB_Rating,Genre,sales_pct
2869,2003,1.07,Yu-Gi-Oh! The Duelists of the Roses,E,Action,0.6139193298525445
2870,2003,1.08,SpongeBob SquarePants: Battle for Bikini Bottom,E,Platform,0.6196568936829422
2871,2003,1.09,Need for Speed Underground,E,Racing,0.6253944575133399
2872,2003,1.15,Tom Clancy's Splinter Cell,T,Action,0.6598198404957255
2873,2003,1.18,Tiger Woods PGA Tour 2004,E,Sports,0.6770325319869183
2874,2003,1.23,The Getaway,M,Action,0.7057203511389063
2875,2003,1.25,Midnight Club II,T,Racing,0.7171954787997017
2876,2003,1.26,Finding Nemo,E,Action,0.7229330426300992
2877,2003,1.32,WWE SmackDown! Here Comes the Pain,T,Fighting,0.7573584256124849
2878,2003,1.35,NCAA Football 2004,E,Sports,0.7745711171036777
2879,2003,1.41,The Sims,T,Simulation,0.8089965000860634
2880,2003,1.44,Ratchet & Clank: Going Commando,T,Platform,0.8262091915772563
2881,2003,1.5,The Lord of the Rings: The Return of the King,T,Action,0.8606345745596419
2882,2003,1.57,NBA Live 2004,E,Sports,0.9007975213724252
2883,2003,1.59,Finding Nemo,E,Platform,0.9122726490332204
2884,2003,1.67,The Sims: Superstar,T,Simulation,0.9581731596764012
2885,2003,1.68,Jak II,T,Platform,0.9639107235067991
2886,2003,1.68,Star Wars: Knights of the Old Republic,T,Role-Playing,0.9639107235067991
2887,2003,1.69,NBA Street Vol. 2,E,Sports,0.9696482873371964
2888,2003,1.73,The Simpsons: Hit & Run,T,Racing,0.9925985426587869
2889,2003,1.78,Enter the Matrix,T,Action,1.021286361810775
2890,2003,1.84,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,M,Action,1.0557117447931608
2891,2003,1.89,True Crime: Streets of LA,M,Action,1.0843995639451487
2892,2003,1.98,Medal of Honor: Rising Sun,T,Shooter,1.1360376384187272
2893,2003,2.22,SOCOM II: U.S. Navy SEALs,M,Shooter,1.27373917034827
2894,2003,2.29,Tony Hawk's Underground,T,Sports,1.3139021171610532
2895,2003,3.27,Need for Speed Underground,E,Racing,1.8761833725400192
2896,2003,4.26,Madden NFL 2004,E,Sports,2.4442021917493832
2897,2004,0.01,Barbie as the Princess and the Pauper,E,Adventure,0.006129704548240775
2898,2004,0.01,Battlefield 1942: The WW II Anthology,T,Shooter,0.006129704548240775
2899,2004,0.01,CT Special Forces 2: Back in the Trenches,T,Shooter,0.006129704548240775
2900,2004,0.01,Castle Shikigami 2,E,Shooter,0.006129704548240775
2901,2004,0.01,Choro Q,E,Racing,0.006129704548240775
2902,2004,0.01,Dead to Rights,T,Shooter,0.006129704548240775
2903,2004,0.01,Digimon Rumble Arena 2,T,Fighting,0.006129704548240775
2904,2004,0.01,Dragon Tales: Dragon Adventures,E,Platform,0.006129704548240775
2905,2004,0.01,Dream Dancer,E,Misc,0.006129704548240775
2906,2004,0.01,Exhibition Volume 6,M,Misc,0.006129704548240775
2907,2004,0.01,Kuon,M,Adventure,0.006129704548240775
2908,2004,0.01,Lotus Challenge,E,Racing,0.006129704548240775
2909,2004,0.01,Malice,T,Platform,0.01225940909648155
2910,2004,0.01,Mission: Impossible - Operation Surma,T,Action,0.006129704548240775
2911,2004,0.01,Myst IV: Revelation,T,Adventure,0.006129704548240775
2912,2004,0.01,Powerdrome,T,Racing,0.006129704548240775
2913,2004,0.01,Puyo Pop Fever,E,Puzzle,0.006129704548240775
2914,2004,0.01,Road Trip: Shifting Gears,E,Racing,0.006129704548240775
2915,2004,0.01,SD Gundam Force,E,Shooter,0.006129704548240775
2916,2004,0.01,Samurai Jack: The Shadow of Aku,T,Action,0.006129704548240775
2917,2004,0.01,Space Raiders,T,Shooter,0.006129704548240775
2918,2004,0.01,Technic Beat,E,Misc,0.006129704548240775
2919,2004,0.01,Ten Pin Alley 2,E,Sports,0.006129704548240775
2920,2004,0.01,The Lord of the Rings: The Battle for Middle-Earth,T,Strategy,0.006129704548240775
2921,2004,0.01,Thunder Alley,E,Racing,0.006129704548240775
2922,2004,0.01,Trigger Man,T,Shooter,0.006129704548240775
2923,2004,0.01,Under the Skin,T,Action,0.006129704548240775
2924,2004,0.01,Wade Hixton's Counter Punch,T,Sports,0.006129704548240775
2925,2004,0.01,"Warhammer 40,000: Dawn of War",M,Strategy,0.006129704548240775
2926,2004,0.02,Archer Maclean Presents: Pool Paradise,E,Sports,0.01225940909648155
2927,2004,0.02,Asterix & Obelix: Kick Buttix,E,Action,0.01225940909648155
2928,2004,0.02,Baldur's Gate: Dark Alliance,T,Role-Playing,0.01225940909648155
2929,2004,0.02,Battle Assault 3 featuring Gundam Seed,T,Action,0.01225940909648155
2930,2004,0.02,Blood Will Tell: Tezuka Osamu's Dororo,M,Adventure,0.01225940909648155
2931,2004,0.02,Bookworm,E,Puzzle,0.01225940909648155
2932,2004,0.02,CT Special Forces,T,Action,0.01225940909648155
2933,2004,0.02,Carmen Sandiego: The Secret of the Stolen Drums,E,Adventure,0.0245188181929631
2934,2004,0.02,Crimson Tears,T,Role-Playing,0.01225940909648155
2935,2004,0.02,Cy Girls,M,Action,0.01225940909648155
2936,2004,0.02,Demon Driver: Time to Burn Rubber!,E,Racing,0.01225940909648155
2937,2004,0.02,Disney's Aladdin,E,Platform,0.01225940909648155
2938,2004,0.02,Echo Night Beyond,T,Adventure,0.01225940909648155
2939,2004,0.02,FunkMaster Flex's Digital Hitz Factory,T,Misc,0.01225940909648155
2940,2004,0.02,Future Tactics: The Uprising,T,Strategy,0.0245188181929631
2941,2004,0.02,Galleon: Islands of Mystery,T,Action,0.01225940909648155
2942,2004,0.02,GunGriffon: Allied Strike,T,Simulation,0.01225940909648155
2943,2004,0.02,Headhunter: Redemption,M,Action,0.0245188181929631
2944,2004,0.02,Kill.switch,T,Shooter,0.01225940909648155
2945,2004,0.02,Knight's Apprentice: Memorick's Adventures,T,Action,0.01225940909648155
2946,2004,0.02,Lupin the 3rd: Treasure of the Sorcerer King,T,Adventure,0.01225940909648155
2947,2004,0.02,Pro Fishing Challenge,E,Sports,0.01225940909648155
2948,2004,0.02,R-Type III: The Third Lightning,E,Shooter,0.01225940909648155
2949,2004,0.02,Road Trip: The Arcade Edition,E,Racing,0.01225940909648155
2950,2004,0.02,Room Zoom: Race for Impact,E,Racing,0.01225940909648155
2951,2004,0.02,SD Gundam Force: Showdown!,E,Shooter,0.01225940909648155
2952,2004,0.02,Sabre Wulf,E,Platform,0.01225940909648155
2953,2004,0.02,Serious Sam Advance,M,Shooter,0.01225940909648155
2954,2004,0.02,Serious Sam: Next Encounter,M,Shooter,0.01225940909648155
2955,2004,0.02,Sitting Ducks,E,Platform,0.01225940909648155
2956,2004,0.02,Smashing Drive,E,Racing,0.01225940909648155
2957,2004,0.02,Spy Fiction,M,Action,0.01225940909648155
2958,2004,0.02,Steel Battalion: Line of Contact,T,Simulation,0.01225940909648155
2959,2004,0.02,Street Jam Basketball,E,Sports,0.01225940909648155
2960,2004,0.02,Super Collapse! II,E,Puzzle,0.01225940909648155
2961,2004,0.02,Syberia II,T,Adventure,0.01225940909648155
2962,2004,0.02,Terminator 3: The Redemption,T,Shooter,0.01225940909648155
2963,2004,0.02,The Sims 2,T,Simulation,0.01225940909648155
2964,2004,0.02,Thunderbirds,E,Action,0.01225940909648155
2965,2004,0.02,World Championship Pool 2004,E,Sports,0.01225940909648155
2966,2004,0.03,Advance Guardian Heroes,E,Role-Playing,0.01838911364472233
2967,2004,0.03,Archer Maclean Presents: Pool Paradise,E,Sports,0.01838911364472233
2968,2004,0.03,Around the World in 80 Days,E,Action,0.01838911364472233
2969,2004,0.03,Bad Boys: Miami Takedown,M,Shooter,0.01838911364472233
2970,2004,0.03,Boktai 2: Solar Boy Django,T,Role-Playing,0.01838911364472233
2971,2004,0.03,Carmen Sandiego: The Secret of the Stolen Drums,E,Adventure,0.01838911364472233
2972,2004,0.03,Cartoon Network Block Party,E,Misc,0.01838911364472233
2973,2004,0.03,Catwoman,T,Platform,0.01838911364472233
2974,2004,0.03,Conflict: Desert Storm II - Back to Bagdhad,T,Shooter,0.01838911364472233
2975,2004,0.03,Crimson Sea 2,T,Action,0.01838911364472233
2976,2004,0.03,Crushed Baseball,E,Sports,0.01838911364472233
2977,2004,0.03,Digimon Rumble Arena 2,T,Fighting,0.01838911364472233
2978,2004,0.03,Fallout: Brotherhood of Steel,M,Role-Playing,0.01838911364472233
2979,2004,0.03,Firefighter F.D.18,T,Action,0.01838911364472233
2980,2004,0.03,Future Tactics: The Uprising,T,Strategy,0.01838911364472233
2981,2004,0.03,Galactic Wrestling: Featuring Ultimate Muscle,T,Fighting,0.01838911364472233
2982,2004,0.03,Gallop Racer 2004,E,Sports,0.01838911364472233
2983,2004,0.03,Intellivision Lives!,E,Misc,0.01838911364472233
2984,2004,0.03,King Arthur,T,Adventure,0.01838911364472233
2985,2004,0.03,Lifeline,M,Adventure,0.01838911364472233
2986,2004,0.03,McFarlane's Evil Prophecy,M,Action,0.01838911364472233
2987,2004,0.03,Naval Ops: Commander,T,Simulation,0.01838911364472233
2988,2004,0.03,Power Drome,T,Racing,0.01838911364472233
2989,2004,0.03,Pure Pinball,E,Misc,0.01838911364472233
2990,2004,0.03,Romance of the Three Kingdoms IX,E,Strategy,0.01838911364472233
2991,2004,0.03,Samurai Jack: The Shadow of Aku,T,Action,0.01838911364472233
2992,2004,0.03,Scaler,E,Platform,0.03677822728944465
2993,2004,0.03,Sitting Ducks,E,Platform,0.01838911364472233
2994,2004,0.03,Stadium Games,E,Sports,0.01838911364472233
2995,2004,0.03,Star Trek: Shattered Universe,E,Simulation,0.01838911364472233
2996,2004,0.03,Strike Force Bowling,E,Sports,0.01838911364472233
2997,2004,0.03,TOCA Race Driver 2: Ultimate Racing Simulator,T,Racing,0.01838911364472233
2998,2004,0.03,TOCA Race Driver 2: Ultimate Racing Simulator & Colin McRae Rally 04,T,Racing,0.01838911364472233
2999,2004,0.03,The Nightmare of Druaga: Fushigino Dungeon,E,Role-Playing,0.01838911364472233
3000,2004,0.03,Trigger Man,T,Shooter,0.01838911364472233
3001,2004,0.03,Wrath Unleashed,T,Strategy,0.01838911364472233
3002,2004,0.03,Yager,T,Shooter,0.01838911364472233
3003,2004,0.04,Alias,T,Action,0.0245188181929631
3004,2004,0.04,Amazing Island,E,Strategy,0.0245188181929631
3005,2004,0.04,Ape Escape: Pumped & Primed,T,Party,0.0245188181929631
3006,2004,0.04,Astro Boy,E,Action,0.0245188181929631
3007,2004,0.04,Backyard Skateboarding 2006,E,Sports,0.0245188181929631
3008,2004,0.04,Bubble Bobble: Old & New,E,Puzzle,0.0245188181929631
3009,2004,0.04,Cabela's Big Game Hunter 2005 Adventures,T,Sports,0.0245188181929631
3010,2004,0.04,Carve,E,Racing,0.0245188181929631
3011,2004,0.04,Catwoman,T,Action,0.0245188181929631
3012,2004,0.04,Colin McRae Rally 2005,E,Action,0.0245188181929631
3013,2004,0.04,Exhibition Volume 5,M,Misc,0.0245188181929631
3014,2004,0.04,Fallout: Brotherhood of Steel,M,Role-Playing,0.0245188181929631
3015,2004,0.04,Fatal Frame II: Crimson Butterfly Director's Cut,M,Action,0.0245188181929631
3016,2004,0.04,Ghosthunter,T,Action,0.0245188181929631
3017,2004,0.04,IHRA Professional Drag Racing 2005,E,Racing,0.0245188181929631
3018,2004,0.04,King Arthur,T,Adventure,0.0245188181929631
3019,2004,0.04,Mighty Beanz: Pocket Puzzles,E,Puzzle,0.0245188181929631
3020,2004,0.04,Monster! Bass Fishing,E,Sports,0.0245188181929631
3021,2004,0.04,Otogi 2: Immortal Warriors,T,Action,0.0245188181929631
3022,2004,0.04,Phantasy Star Online Episode I & II Plus,T,Role-Playing,0.0245188181929631
3023,2004,0.04,Rapala Pro Fishing,E,Sports,0.0245188181929631
3024,2004,0.04,Ribbit King,E,Sports,0.0245188181929631
3025,2004,0.04,Robotech: Invasion,T,Shooter,0.0245188181929631
3026,2004,0.04,Samurai Warriors: Xtreme Legends,T,Action,0.0245188181929631
3027,2004,0.04,Second Sight,T,Adventure,0.0245188181929631
3028,2004,0.04,Serious Sam: Next Encounter,M,Shooter,0.0245188181929631
3029,2004,0.04,Seven Samurai 20XX,T,Action,0.0245188181929631
3030,2004,0.04,Tom Clancy's Rainbow Six 3,M,Shooter,0.0245188181929631
3031,2004,0.04,Tron 2.0: Killer App,E,Action,0.0245188181929631
3032,2004,0.04,Tron 2.0: Killer App,T,Shooter,0.0245188181929631
3033,2004,0.04,UEFA Euro 2004: Portugal,E,Sports,0.0245188181929631
3034,2004,0.04,Ultra Bust-A-Move,E,Puzzle,0.0245188181929631
3035,2004,0.04,Wrath Unleashed,T,Strategy,0.0245188181929631
3036,2004,0.05,AirForce Delta Strike,T,Simulation,0.03064852274120388
3037,2004,0.05,Alias,T,Action,0.03064852274120388
3038,2004,0.05,Alien Hominid,T,Shooter,0.03064852274120388
3039,2004,0.05,Archer Maclean's 3D Pool,E,Misc,0.03064852274120388
3040,2004,0.05,Army Men: RTS,T,Strategy,0.03064852274120388
3041,2004,0.05,Bujingai: The Forsaken City,T,Fighting,0.03064852274120388
3042,2004,0.05,Cabela's Big Game Hunter 2005 Adventures,T,Sports,0.03064852274120388
3043,2004,0.05,Catwoman,T,Action,0.03064852274120388
3044,2004,0.05,Codename: Kids Next Door: Operation S.O.D.A.,E,Platform,0.03064852274120388
3045,2004,0.05,Digimon Rumble Arena 2,T,Fighting,0.03064852274120388
3046,2004,0.05,Gradius V,T,Shooter,0.03064852274120388
3047,2004,0.05,Guilty Gear Isuka,T,Fighting,0.03064852274120388
3048,2004,0.05,Intellivision Lives!,E,Misc,0.03064852274120388
3049,2004,0.05,Monster Garage,T,Racing,0.03064852274120388
3050,2004,0.05,NHL 2005,E,Sports,0.03064852274120388
3051,2004,0.05,Pitfall: The Lost Expedition,E,Action,0.06129704548240776
3052,2004,0.05,Ribbit King,E,Sports,0.03064852274120388
3053,2004,0.05,River City Ransom EX,T,Action,0.03064852274120388
3054,2004,0.05,Robotech: Invasion,T,Shooter,0.03064852274120388
3055,2004,0.05,Samurai Warriors,T,Action,0.03064852274120388
3056,2004,0.05,Scaler,E,Platform,0.03064852274120388
3057,2004,0.05,Second Sight,T,Adventure,0.03064852274120388
3058,2004,0.05,Star Trek: Shattered Universe,E,Simulation,0.03064852274120388
3059,2004,0.05,Terminator 3: The Redemption,T,Shooter,0.03064852274120388
3060,2004,0.05,The Guy Game,M,Misc,0.03064852274120388
3061,2004,0.05,Tom Clancy's Splinter Cell: Pandora Tomorrow,T,Action,0.03064852274120388
3062,2004,0.05,Way of the Samurai 2,M,Action,0.03064852274120388
3063,2004,0.05,Wings of War,T,Simulation,0.03064852274120388
3064,2004,0.05,Worms 3D,T,Strategy,0.03064852274120388
3065,2004,0.06,Armored Core: Nexus,T,Simulation,0.03677822728944465
3066,2004,0.06,Astro Boy: Omega Factor,E,Action,0.03677822728944465
3067,2004,0.06,Bomberman Jetters,E,Puzzle,0.03677822728944465
3068,2004,0.06,Destruction Derby Arenas,T,Racing,0.03677822728944465
3069,2004,0.06,FIFA Soccer 2005,E,Sports,0.03677822728944465
3070,2004,0.06,Forgotten Realms: Demon Stone,T,Action,0.03677822728944465
3071,2004,0.06,Growlanser Generations,T,Role-Playing,0.03677822728944465
3072,2004,0.06,Gundam Seed: Battle Assault,T,Fighting,0.03677822728944465
3073,2004,0.06,Indycar Series 2005,E,Action,0.03677822728944465
3074,2004,0.06,Karaoke Revolution,E,Misc,0.03677822728944465
3075,2004,0.06,MTV Music Generator 3: This Is the Remix,T,Misc,0.03677822728944465
3076,2004,0.06,Metal Slug Advance,T,Shooter,0.03677822728944465
3077,2004,0.06,Nightshade,M,Action,0.03677822728944465
3078,2004,0.06,Onimusha: Blade Warriors,T,Fighting,0.03677822728944465
3079,2004,0.06,Phantasy Star Online Episode III: C.A.R.D. Revolution,T,Role-Playing,0.03677822728944465
3080,2004,0.06,Pinball Hall of Fame: The Gottlieb Collection,E,Misc,0.03677822728944465
3081,2004,0.06,Pitfall: The Lost Expedition,E,Platform,0.03677822728944465
3082,2004,0.06,Sega GT Online,T,Racing,0.03677822728944465
3083,2004,0.06,Shaman King: Power of Spirit,T,Adventure,0.03677822728944465
3084,2004,0.06,Shining Force: Resurrection of the Dark Dragon,T,Role-Playing,0.03677822728944465
3085,2004,0.06,Shining Soul II,E,Role-Playing,0.03677822728944465
3086,2004,0.06,Smash Court Tennis Pro Tournament 2,E,Sports,0.03677822728944465
3087,2004,0.06,Sprung - A Game Where Everyone Scores,T,Adventure,0.03677822728944465
3088,2004,0.06,The Dukes of Hazzard: Return of the General Lee,E,Racing,0.03677822728944465
3089,2004,0.06,The X Files: Resist or Serve,M,Adventure,0.03677822728944465
3090,2004,0.06,Tom Clancy's Splinter Cell: Pandora Tomorrow,T,Action,0.03677822728944465
3091,2004,0.06,Vietcong: Purple Haze,M,Shooter,0.03677822728944465
3092,2004,0.06,Worms 3D,T,Strategy,0.03677822728944465
3093,2004,0.06,Zoids: Legacy,E,Role-Playing,0.03677822728944465
3094,2004,0.07,Alien Hominid,T,Shooter,0.04290793183768543
3095,2004,0.07,Crash 'N' Burn,T,Racing,0.04290793183768543
3096,2004,0.07,Get On Da Mic,T,Misc,0.04290793183768543
3097,2004,0.07,Gungrave: Overdose,M,Shooter,0.04290793183768543
3098,2004,0.07,King Arthur,T,Adventure,0.04290793183768543
3099,2004,0.07,MLB SlugFest Loaded,T,Sports,0.04290793183768543
3100,2004,0.07,MTV Music Generator 3: This Is the Remix,T,Misc,0.04290793183768543
3101,2004,0.07,MTX Mototrax,E,Racing,0.04290793183768543
3102,2004,0.07,Phantom Brave,T,Role-Playing,0.04290793183768543
3103,2004,0.07,Rocky: Legends,T,Sports,0.04290793183768543
3104,2004,0.07,SRS: Street Racing Syndicate,T,Racing,0.04290793183768543
3105,2004,0.07,Second Sight,T,Adventure,0.04290793183768543
3106,2004,0.07,Shin Megami Tensei: Nocturne,M,Role-Playing,0.04290793183768543
3107,2004,0.07,Silent Scope Complete,M,Shooter,0.04290793183768543
3108,2004,0.07,Test Drive: Eve of Destruction,T,Racing,0.04290793183768543
3109,2004,0.07,The Guy Game,M,Misc,0.04290793183768543
3110,2004,0.07,Tom Clancy's Classic Trilogy,M,Shooter,0.04290793183768543
3111,2004,0.07,Top Gun: Combat Zones,E,Simulation,0.04290793183768543
3112,2004,0.07,Trivial Pursuit unhinged,T,Misc,0.04290793183768543
3113,2004,0.07,UEFA Euro 2004: Portugal,E,Sports,0.04290793183768543
3114,2004,0.07,Van Helsing,T,Action,0.04290793183768543
3115,2004,0.07,Yourself Fitness,E,Sports,0.04290793183768543
3116,2004,0.08,Catwoman,T,Action,0.0490376363859262
3117,2004,0.08,Colin McRae Rally 04,E,Action,0.0490376363859262
3118,2004,0.08,Fight Club,M,Fighting,0.0490376363859262
3119,2004,0.08,Final Fantasy XI: Online,T,MMO,0.0490376363859262
3120,2004,0.08,Ghost in the Shell: Stand Alone Complex,M,Adventure,0.0490376363859262
3121,2004,0.08,Gretzky NHL 2005,E,Sports,0.0490376363859262
3122,2004,0.08,Hot Wheels: Stunt Track Challenge,E,Racing,0.0490376363859262
3123,2004,0.08,LEGO Knights' Kingdom,E,Action,0.0490376363859262
3124,2004,0.08,Metal Slug 3,T,Shooter,0.0490376363859262
3125,2004,0.08,Mr. Driller: Drill Spirits,E,Puzzle,0.0490376363859262
3126,2004,0.08,SVC Chaos: SNK vs. Capcom,T,Fighting,0.0490376363859262
3127,2004,0.08,Sega Superstars,T,Misc,0.0490376363859262
3128,2004,0.08,Star Wars Battlefront,T,Shooter,0.0490376363859262
3129,2004,0.08,Starsky & Hutch,T,Racing,0.0490376363859262
3130,2004,0.08,Terminator 3: The Redemption,T,Shooter,0.0490376363859262
3131,2004,0.08,The Bard's Tale,T,Role-Playing,0.0490376363859262
3132,2004,0.08,The Polar Express,E,Adventure,0.0490376363859262
3133,2004,0.08,Trigger Man,T,Shooter,0.0490376363859262
3134,2004,0.08,Ty the Tasmanian Tiger 2: Bush Rescue,E,Platform,0.0490376363859262
3135,2004,0.08,World Soccer Winning Eleven 7 International,E,Sports,0.0490376363859262
3136,2004,0.08,World Tour Soccer 2005,E,Sports,0.0490376363859262
3137,2004,0.08,Yu Yu Hakusho: Tournament Tactics,E,Strategy,0.0490376363859262
3138,2004,0.09,.hack//Quarantine Part 4: The Final Chapter,T,Role-Playing,0.05516734093416698
3139,2004,0.09,Army Men: Sarge's War,T,Shooter,0.05516734093416698
3140,2004,0.09,Backyard Wrestling 2: There Goes the Neighborhood,M,Fighting,0.05516734093416698
3141,2004,0.09,Breakdown,M,Adventure,0.05516734093416698
3142,2004,0.09,CSI: Crime Scene Investigation,M,Adventure,0.05516734093416698
3143,2004,0.09,Cabela's Deer Hunt 2005 Season,T,Sports,0.05516734093416698
3144,2004,0.09,Dead Man's Hand,T,Shooter,0.05516734093416698
3145,2004,0.09,Digimon Racing,E,Racing,0.05516734093416698
3146,2004,0.09,EyeToy: Groove,E,Misc,0.05516734093416698
3147,2004,0.09,Fight Club,M,Fighting,0.05516734093416698
3148,2004,0.09,IHRA Professional Drag Racing 2005,E,Racing,0.05516734093416698
3149,2004,0.09,La Pucelle: Tactics,T,Role-Playing,0.05516734093416698
3150,2004,0.09,Lemony Snicket's A Series of Unfortunate Events,E,Platform,0.05516734093416698
3151,2004,0.09,Mega Man X: Command Mission,E,Role-Playing,0.05516734093416698
3152,2004,0.09,R-Type Final,E,Shooter,0.05516734093416698
3153,2004,0.09,Showdown: Legends of Wrestling,T,Fighting,0.05516734093416698
3154,2004,0.09,TOCA Race Driver 2: Ultimate Racing Simulator,T,Racing,0.05516734093416698
3155,2004,0.09,Trivial Pursuit unhinged,T,Misc,0.05516734093416698
3156,2004,0.09,Ty the Tasmanian Tiger 2: Bush Rescue,E,Platform,0.05516734093416698
3157,2004,0.09,UFC: Sudden Impact,T,Fighting,0.05516734093416698
3158,2004,0.09,Ultimate Card Games,E,Misc,0.05516734093416698
3159,2004,0.09,Vietcong: Purple Haze,M,Shooter,0.05516734093416698
3160,2004,0.09,WWE Survivor Series,T,Fighting,0.05516734093416698
3161,2004,0.1,Capcom Fighting Evolution,T,Fighting,0.06129704548240776
3162,2004,0.1,Chessmaster,E,Misc,0.06129704548240776
3163,2004,0.1,ESPN MLB Baseball,E,Sports,0.12259409096481552
3164,2004,0.1,Elf: The Movie,E,Action,0.06129704548240776
3165,2004,0.1,Fear Factor: Unleashed,T,Action,0.06129704548240776
3166,2004,0.1,Forgotten Realms: Demon Stone,T,Action,0.06129704548240776
3167,2004,0.1,Godzilla: Save the Earth,T,Fighting,0.06129704548240776
3168,2004,0.1,High Rollers Casino,E,Misc,0.06129704548240776
3169,2004,0.1,Maximo vs Army of Zin,T,Platform,0.06129704548240776
3170,2004,0.1,Mega Man X: Command Mission,E,Role-Playing,0.06129704548240776
3171,2004,0.1,NASCAR 2005: Chase for the Cup,E,Racing,0.06129704548240776
3172,2004,0.1,Neo Contra,M,Shooter,0.06129704548240776
3173,2004,0.1,Ping Pals,E,Misc,0.06129704548240776
3174,2004,0.1,Pitfall: The Lost Expedition,E,Platform,0.06129704548240776
3175,2004,0.1,Saturday Night Speedway,E,Racing,0.06129704548240776
3176,2004,0.1,Shonen Jump's Shaman King: Master of Spirits,E10,Role-Playing,0.06129704548240776
3177,2004,0.1,Taiko Drum Master,E,Misc,0.06129704548240776
3178,2004,0.1,Tak 2: The Staff of Dreams,E,Platform,0.06129704548240776
3179,2004,0.1,Teenage Mutant Ninja Turtles 2: Battle Nexus,T,Action,0.06129704548240776
3180,2004,0.1,The Bard's Tale,T,Role-Playing,0.06129704548240776
3181,2004,0.1,Tiger Woods PGA Tour 2005,E,Sports,0.06129704548240776
3182,2004,0.1,Viewtiful Joe 2,T,Action,0.06129704548240776
3183,2004,0.11,All-Star Baseball 2005,E,Sports,0.06742675003064852
3184,2004,0.11,American Chopper,T,Racing,0.06742675003064852
3185,2004,0.11,BloodRayne 2,M,Shooter,0.06742675003064852
3186,2004,0.11,Crash 'N' Burn,T,Racing,0.06742675003064852
3187,2004,0.11,Crash: Twinsanity,E,Platform,0.06742675003064852
3188,2004,0.11,F-Zero: GP Legend,E,Racing,0.06742675003064852
3189,2004,0.11,FIFA Soccer 2005,E,Sports,0.06742675003064852
3190,2004,0.11,Guilty Gear X2 #Reload,T,Fighting,0.06742675003064852
3191,2004,0.11,Karaoke Revolution Volume 2,E,Misc,0.06742675003064852
3192,2004,0.11,Monster Hunter,M,Role-Playing,0.06742675003064852
3193,2004,0.11,OutRun 2,E,Racing,0.06742675003064852
3194,2004,0.11,Scooby-Doo! Mystery Mayhem,E,Adventure,0.06742675003064852
3195,2004,0.11,Shadow Ops: Red Mercury,T,Shooter,0.06742675003064852
3196,2004,0.11,Spyro: A Hero's Tail,E,Platform,0.06742675003064852
3197,2004,0.11,Test Drive: Eve of Destruction,T,Racing,0.06742675003064852
3198,2004,0.11,The Dukes of Hazzard: Return of the General Lee,E,Racing,0.06742675003064852
3199,2004,0.11,The Polar Express,E,Adventure,0.06742675003064852
3200,2004,0.11,Time Crisis: Crisis Zone,T,Shooter,0.06742675003064852
3201,2004,0.12,Army Men: Sarge's War,T,Shooter,0.0735564545788893
3202,2004,0.12,Blinx 2: Masters of Time & Space,E,Platform,0.0735564545788893
3203,2004,0.12,Codename: Kids Next Door: Game Boy Advance Video Volume 1,E,Misc,0.0735564545788893
3204,2004,0.12,Disney's Home on the Range,E,Action,0.0735564545788893
3205,2004,0.12,Final Fantasy XI: Chains of Promathia,T,Role-Playing,0.0735564545788893
3206,2004,0.12,Leisure Suit Larry: Magna Cum Laude,M,Adventure,0.0735564545788893
3207,2004,0.12,NHL 2005,E,Sports,0.0735564545788893
3208,2004,0.12,Rapala Pro Fishing,E,Sports,0.0735564545788893
3209,2004,0.12,Shadow Hearts: Covenant,T,Role-Playing,0.0735564545788893
3210,2004,0.12,World Championship Poker,E,Misc,0.0735564545788893
3211,2004,0.12,Zoids: Battle Legends,T,Action,0.0735564545788893
3212,2004,0.13,All Grown Up! Express Yourself,E,Misc,0.07968615912713008
3213,2004,0.13,Athens 2004,E,Sports,0.07968615912713008
3214,2004,0.13,Backyard Basketball,E,Sports,0.07968615912713008
3215,2004,0.13,BloodRayne 2,M,Shooter,0.07968615912713008
3216,2004,0.13,Cabela's Big Game Hunter 2005 Adventures,T,Action,0.07968615912713008
3217,2004,0.13,Duel Masters,E,Strategy,0.07968615912713008
3218,2004,0.13,King of Fighters: Maximum Impact,T,Fighting,0.07968615912713008
3219,2004,0.13,MTX Mototrax,E,Racing,0.07968615912713008
3220,2004,0.13,Midway Arcade Treasures 2,M,Misc,0.07968615912713008
3221,2004,0.13,Psi-Ops: The Mindgate Conspiracy,M,Shooter,0.07968615912713008
3222,2004,0.13,Rocky: Legends,T,Action,0.07968615912713008
3223,2004,0.13,Thief: Deadly Shadows,M,Action,0.07968615912713008
3224,2004,0.13,Tiger Woods PGA Tour,E,Sports,0.07968615912713008
3225,2004,0.13,XS Airboat Racing,E,Racing,0.07968615912713008
3226,2004,0.14,Backyard Wrestling 2: There Goes the Neighborhood,M,Fighting,0.08581586367537086
3227,2004,0.14,Bad Boys: Miami Takedown,M,Shooter,0.08581586367537086
3228,2004,0.14,Front Mission 4,T,Strategy,0.08581586367537086
3229,2004,0.14,Harry Potter and the Prisoner of Azkaban,E,Adventure,0.08581586367537086
3230,2004,0.14,MLB SlugFest Loaded,T,Sports,0.08581586367537086
3231,2004,0.14,Manhunt,M,Action,0.08581586367537086
3232,2004,0.14,Mega Man X8,E,Platform,0.08581586367537086
