Name,Genre,ESRB_Rating,Platform,Global_Sales,NA_Sales,Year
Atari Flashback Classics: Volume 2,Misc,E,PS4,0.06,0.05,2016
Atari Flashback Classics: Volume 2,Misc,E,XOne,0.06,0.05,2016
TrackMania Turbo,Racing,E,XOne,0.1,0.05,2016
MXGP 2,Racing,E,PS4,0.14,0.05,2016
Pro Evolution Soccer 2017,Sports,E,XOne,0.1,0.05,2016
Pro Evolution Soccer 2017,Sports,E,X360,0.11,0.05,2016
R.B.I. Baseball 2016,Sports,E,XOne,0.06,0.05,2016
Cartoon Network Battle Crashers,Action,E10,XOne,0.06,0.05,2016
Cartoon Network Battle Crashers,Action,E10,PS4,0.06,0.05,2016
Lego Star Wars: The Force Awakens,Action-Adventure,E10,3DS,0.28,0.05,2016
King's Quest: The Complete Collection,Adventure,E10,PS4,0.06,0.05,2016
Sega 3D Classics Collection,Misc,E10,3DS,0.05,0.05,2016
Just Dance 2017,Music,E10,PS3,0.13,0.05,2016
Shantae and the Pirate's Curse,Platform,E10,3DS,0.1,0.05,2016
Resident Evil 5,Action,M,PS4,0.07,0.05,2016
Arslan: The Warriors of Legend,Action,T,XOne,0.06,0.05,2016
Teenage Mutant Ninja Turtles: Mutants in Manhattan,Action,T,XOne,0.07,0.05,2016
Loading Human,Adventure,T,PS4,0.08,0.05,2016
Sherlock Holmes: The Devil's Daughter,Adventure,T,PS4,0.06,0.05,2016
Sherlock Holmes: The Devil's Daughter,Adventure,T,XOne,0.06,0.05,2016
Agatha Christie's The ABC Murders,Adventure,T,PS4,0.08,0.05,2016
Hatsune Miku: Project Diva X,Music,T,PSV,0.18,0.05,2016
Shantae: Half-Genie Hero,Platform,T,WiiU,0.06,0.05,2016
The Legend of Heroes: Trails of Cold Steel II,Role-Playing,T,PS3,0.22,0.05,2016
Mark McMorris Infinite Air,Sports,T,PS4,0.06,0.05,2016
Mark McMorris Infinite Air,Sports,T,XOne,0.06,0.05,2016
Ghostbusters (2016),Action,E10,XOne,0.07,0.06,2016
Touhou Genso Rondo: Bullet Ballet,Shooter,E10,PS4,0.07,0.06,2016
Attack on Titan,Action,M,XOne,0.15,0.06,2016
Batman: A Telltale Game Series,Adventure,M,XOne,0.07,0.06,2016
Zero Escape: Zero Time Dilemma,Adventure,M,PSV,0.11,0.06,2016
Titanfall 2,Shooter,M,PC,0.2,0.06,2016
Resident Evil 6,Shooter,M,XOne,0.07,0.06,2016
Guilty Gear Xrd -Revelator-,Fighting,T,PS4,0.14,0.06,2016
Shantae: Half-Genie Hero,Platform,T,PS4,0.08,0.06,2016
Fairy Fencer F: Advent Dark Force,Role-Playing,T,PS4,0.14,0.06,2016
Project X Zone 2,Role-Playing,T,3DS,0.19,0.06,2016
7th Dragon III Code: VFD,Role-Playing,T,3DS,0.24,0.06,2016
The Legend of Heroes: Trails of Cold Steel II,Role-Playing,T,PSV,0.26,0.06,2016
LEGO Harry Potter Collection,Action,E,PS4,0.88,0.07,2016
MXGP 2,Racing,E,XOne,0.1,0.07,2016
Disney Magic World 2,Simulation,E,3DS,0.58,0.07,2016
Ghostbusters (2016),Action,E10,PS4,0.08,0.07,2016
Lego Star Wars: The Force Awakens,Action-Adventure,E10,PS3,0.35,0.07,2016
Resident Evil: Origins Collection,Action-Adventure,M,XOne,0.1,0.07,2016
Resident Evil 4,Action-Adventure,M,PS4,0.1,0.07,2016
Darksiders: Warmastered Edition,Action-Adventure,M,PS4,0.11,0.07,2016
Far Cry: Primal,Action-Adventure,M,PC,0.25,0.07,2016
Resident Evil: Origins Collection,Action-Adventure,M,PS4,0.37,0.07,2016
Call of Duty: Modern Warfare Trilogy,Shooter,M,PS3,0.11,0.07,2016
Duke Nukem 3D: 20th Anniversary World Tour,Shooter,M,PS4,0.09,0.07,2016
Teenage Mutant Ninja Turtles: Mutants in Manhattan,Action,T,PS4,0.12,0.07,2016
Paragon,Action,T,PS4,0.09,0.07,2016
Pro Evolution Soccer 2017,Sports,E,PS4,0.75,0.08,2016
LEGO Marvel's Avengers,Action,E10,3DS,0.3,0.08,2016
Lego Star Wars: The Force Awakens,Action-Adventure,E10,X360,0.24,0.08,2016
Just Dance 2017,Misc,E10,PS4,0.24,0.08,2016
Skylanders Imaginators,Platform,E10,PS3,0.28,0.08,2016
Senran Kagura: Estival Versus,Action,M,PS4,0.18,0.08,2016
Zero Escape: Zero Time Dilemma,Adventure,M,3DS,0.12,0.08,2016
Life is Strange,Adventure,M,XOne,0.12,0.08,2016
Duke Nukem 3D: 20th Anniversary World Tour,Shooter,M,XOne,0.09,0.08,2016
Metroid Prime: Federation Force,Action,T,3DS,0.15,0.08,2016
Hatsune Miku: Project Diva X,Music,T,PS4,0.13,0.08,2016
Grand Kingdom,Role-Playing,T,PS4,0.14,0.08,2016
Eagle Flight,Adventure,E10,PS4,0.2,0.09,2016
Mighty No. 9,Platform,E10,PS4,0.11,0.09,2016
World of Final Fantasy,Role-Playing,E10,PSV,0.35,0.09,2016
Return to PopoloCrois: A Story of Seasons Fairytale,Simulation,E10,3DS,0.22,0.09,2016
7 Days to Die,Action,M,XOne,0.12,0.09,2016
7 Days to Die,Action,M,PS4,0.21,0.09,2016
Batman: A Telltale Game Series,Adventure,M,PS4,0.19,0.09,2016
Battlezone,Action,T,PS4,0.16,0.09,2016
Mario & Sonic at the Rio 2016 Olympic Games,Sports,E10,WiiU,0.49,0.1,2016
Mario & Sonic at the Rio 2016 Olympic Games,Sports,E10,3DS,0.7,0.1,2016
Metal Gear Solid V: The Definitive Experience,Action,M,XOne,0.11,0.1,2016
Resident Evil 6,Shooter,M,PS4,0.17,0.1,2016
Homefront: The Revolution,Shooter,M,XOne,0.21,0.1,2016
BlazBlue: Central Fiction,Fighting,T,PS4,0.17,0.1,2016
Psycho-Pass: Mandatory Happiness,Visual Novel,T,PS4,0.15,0.1,2016
Farming Simulator 17,Simulation,E,PC,1.12,0.11,2016
Corpse Party: Back to School Edition,Adventure,M,3DS,0.13,0.11,2016
Life is Strange,Adventure,M,PS4,0.37,0.11,2016
Doom (2016),Shooter,M,PC,0.38,0.11,2016
Homefront: The Revolution,Shooter,M,PS4,0.5,0.11,2016
RIGS: Mechanized Combat League,Action,T,PS4,0.23,0.11,2016
One Piece: Burning Blood,Fighting,T,XOne,0.19,0.11,2016
Rocksmith 2014 Edition Remastered,Music,T,PS4,0.14,0.11,2016
Mirror's Edge Catalyst,Platform,T,XOne,0.19,0.11,2016
EVE: Valkyrie,Shooter,T,PS4,0.21,0.11,2016
WWE 2K17,Sports,T,PS3,0.37,0.11,2016
Driveclub VR,Racing,E,PS4,0.27,0.12,2016
Lego Star Wars: The Force Awakens,Action-Adventure,E10,WiiU,0.29,0.12,2016
Dragon Quest Builders: Revive Alefgard,Role-Playing,E10,PS4,0.58,0.12,2016
Sid Meier's Civilization VI,Strategy,E10,PC,0.44,0.12,2016
Call of Duty: Infinite Warfare,Shooter,M,PC,0.33,0.12,2016
Batman: Return to Arkham,Action,T,XOne,0.2,0.12,2016
Rocksmith 2014 Edition Remastered,Music,T,XOne,0.13,0.12,2016
DiRT Rally,Racing,E,PS4,0.51,0.13,2016
LEGO Marvel's Avengers,Action,E10,PS3,0.43,0.13,2016
Metal Gear Solid V: The Definitive Experience,Action,M,PS4,0.29,0.13,2016
Call of Duty: Modern Warfare Trilogy,Shooter,M,X360,0.18,0.13,2016
Mirror's Edge Catalyst,Platform,T,PS4,0.42,0.13,2016
Robinson: The Journey,Action-Adventure,E,PS4,0.27,0.14,2016
Sonic Boom: Fire & Ice,Platform,E,3DS,0.25,0.14,2016
FIFA 17,Sports,E,PS3,1.36,0.14,2016
Skylanders Imaginators,Platform,E10,X360,0.29,0.14,2016
Assassin's Creed The Ezio Collection,Action,M,PS4,0.79,0.14,2016
Valkyria Chronicles Remastered,Role-Playing,T,PS4,0.33,0.14,2016
WWE 2K17,Sports,T,X360,0.3,0.14,2016
Pac-Man Championship Edition 2 + Arcade Game Series,Action,E,XOne,0.16,0.15,2016
Madden NFL 17,Sports,E,PS3,0.25,0.15,2016
LEGO Marvel's Avengers,Action,E10,WiiU,0.32,0.15,2016
Shin Megami Tensei IV: Apocalypse,Role-Playing,M,3DS,0.37,0.15,2016
Batman: Return to Arkham,Action,T,PS4,0.64,0.15,2016
XCOM 2,Strategy,T,XOne,0.19,0.15,2016
NBA 2K17,Sports,E,PS3,0.34,0.16,2016
ReCore,Action-Adventure,T,XOne,0.26,0.16,2016
XCOM 2,Strategy,T,PS4,0.31,0.16,2016
Final Fantasy Explorers,Role-Playing,E10,3DS,0.59,0.17,2016
Hyrule Warriors Legends,Action,T,3DS,0.49,0.17,2016
Tokyo Mirage Sessions #FE,Role-Playing,T,WiiU,0.33,0.17,2016
Dragon Ball: Fusions,Role-Playing,T,3DS,0.54,0.17,2016
Mega Man Legacy Collection,Platform,E,3DS,0.26,0.18,2016
Skylanders Imaginators,Platform,E10,PS4,0.43,0.18,2016
Sword Art Online: Hollow Realization,Role-Playing,T,PS4,0.41,0.18,2016
Farming Simulator 17,Simulation,E,XOne,0.33,0.19,2016
Farming Simulator 17,Simulation,E,PS4,0.85,0.19,2016
LEGO Marvel's Avengers,Action,E10,X360,0.39,0.19,2016
Just Dance 2017,Music,E10,X360,0.28,0.19,2016
Just Dance 2017,Music,E10,WiiU,0.43,0.19,2016
Skylanders Imaginators,Platform,E10,XOne,0.27,0.19,2016
Skylanders Imaginators,Platform,E10,WiiU,0.45,0.19,2016
Killing Floor 2,Shooter,M,PS4,0.27,0.19,2016
FIFA 17,Sports,E,X360,0.82,0.2,2016
Star Fox: Zero,Shooter,E10,WiiU,0.44,0.2,2016
The King of Fighters XIV,Fighting,T,PS4,0.34,0.21,2016
One Piece: Burning Blood,Fighting,T,PS4,0.65,0.21,2016
Plants vs. Zombies: Garden Warfare 2,Shooter,E10,PS4,0.63,0.22,2016
Bravely Second: End Layer,Role-Playing,T,3DS,0.56,0.22,2016
Lego Star Wars: The Force Awakens,Action-Adventure,E10,XOne,0.5,0.24,2016
World of Final Fantasy,Role-Playing,E10,PS4,0.62,0.24,2016
Destiny: The Collection,Shooter,T,PS4,0.78,0.24,2016
Mario Party: Star Rush,Party,E,3DS,0.87,0.25,2016
Just Dance 2017,Music,E10,XOne,0.34,0.25,2016
Deus Ex: Mankind Divided,Role-Playing,M,XOne,0.39,0.25,2016
Deus Ex: Mankind Divided,Role-Playing,M,PS4,0.72,0.25,2016
Naruto Shippuden: Ultimate Ninja Storm 4,Fighting,T,XOne,0.35,0.25,2016
Destiny: The Collection,Shooter,T,XOne,0.41,0.25,2016
NBA 2K17,Sports,E,X360,0.35,0.26,2016
LEGO Marvel's Avengers,Action,E10,XOne,0.48,0.26,2016
Tom Clancy's The Division,Shooter,M,PC,0.48,0.26,2016
WWE 2K17,Sports,T,XOne,0.57,0.26,2016
MLB 16: The Show,Sports,E,PS3,0.38,0.3,2016
Lego Star Wars: The Force Awakens,Action-Adventure,E10,PS4,1.31,0.3,2016
LEGO Marvel's Avengers,Action,E10,PS4,1.01,0.31,2016
Rocksmith 2014,Music,T,XOne,0.43,0.31,2016
WWE 2K17,Sports,T,PS4,1.22,0.32,2016
Dragon Ball: Xenoverse 2,Action,T,XOne,0.47,0.33,2016
Paper Mario: Color Splash,Action-Adventure,E,WiiU,0.87,0.35,2016
BioShock: The Collection,Shooter,M,XOne,0.48,0.35,2016
PlayStation VR Worlds,Misc,M,PS4,2.16,0.36,2016
EA Sports UFC 2,Sports,T,XOne,0.61,0.36,2016
Madden NFL 17,Sports,E,X360,0.47,0.37,2016
Rocket League,Sports,E,PS4,2.02,0.37,2016
Overwatch,Shooter,T,PC,0.92,0.37,2016
Rocksmith 2014,Music,T,PS4,0.67,0.38,2016
Rocksmith 2014,Music,T,PC,0.7,0.39,2016
Just Dance 2017,Music,E10,Wii,1,0.4,2016
The Last Guardian,Action-Adventure,T,PS4,1.29,0.4,2016
BioShock: The Collection,Shooter,M,PS4,0.86,0.41,2016
Quantum Break,Action,M,XOne,0.76,0.42,2016
EA Sports UFC 2,Sports,T,PS4,1.31,0.44,2016
Plants vs. Zombies: Garden Warfare 2,Shooter,E10,XOne,0.86,0.47,2016
Minecraft,Misc,E10,WiiU,1.47,0.5,2016
Until Dawn: Rush of Blood,Shooter,M,PS4,0.85,0.5,2016
Far Cry: Primal,Action-Adventure,M,XOne,1,0.51,2016
Rocket League,Sports,E,XOne,1.38,0.52,2016
Mafia III,Action-Adventure,M,XOne,1.11,0.54,2016
Rise of the Tomb Raider,Adventure,M,PS4,2.07,0.61,2016
Dishonored 2,Action,M,PS4,1.97,0.62,2016
Far Cry: Primal,Action-Adventure,M,PS4,2.73,0.63,2016
Street Fighter V,Fighting,T,PS4,1.39,0.64,2016
Mafia III,Action-Adventure,M,PS4,2.87,0.72,2016
Final Fantasy XV,Role-Playing,T,XOne,1.14,0.72,2016
Titanfall 2,Shooter,M,PS4,1.72,0.75,2016
MLB 16: The Show,Sports,E,PS4,0.96,0.78,2016
Titanfall 2,Shooter,M,XOne,1.37,0.88,2016
No Man's Sky,Action-Adventure,T,PS4,2.26,0.89,2016
Ratchet & Clank (2016),Platform,E10,PS4,2.38,0.97,2016
Dying Light,Action,M,XOne,1.47,1.01,2016
FIFA 17,Sports,E,XOne,3.71,1.04,2016
The Elder Scrolls V: Skyrim Special Edition,Role-Playing,M,XOne,1.83,1.13,2016
The Elder Scrolls V: Skyrim Special Edition,Role-Playing,M,PS4,3.36,1.24,2016
FIFA 17,Sports,E,PS4,10.94,1.26,2016
Tom Clancy's The Division,Shooter,M,PS4,4.37,1.49,2016
Tom Clancy's The Division,Shooter,M,XOne,2.59,1.54,2016
Overwatch,Shooter,T,XOne,2.72,1.63,2016
NBA 2K17,Sports,E,XOne,2.04,1.7,2016
Final Fantasy XV,Role-Playing,T,PS4,5.07,1.81,2016
Overwatch,Shooter,T,PS4,4.54,1.84,2016
Madden NFL 17,Sports,E,XOne,2.44,2.14,2016
Gears of War 4,Shooter,M,XOne,3.38,2.17,2016
Battlefield 1,Shooter,M,PS4,7.26,2.2,2016
NBA 2K17,Sports,E,PS4,3.52,2.28,2016
Madden NFL 17,Sports,E,PS4,3.28,2.3,2016
Call of Duty: Infinite Warfare,Shooter,M,XOne,4.79,2.91,2016
Call of Duty: Infinite Warfare,Shooter,M,PS4,8.48,3.11,2016
Battlefield 1,Shooter,M,XOne,5.13,3.37,2016
ATV Renegades,Racing,E,PS4,0.01,0.01,2017
Pro Evolution Soccer 2018,Sports,E,PS3,0.09,0.01,2017
The Inner World: The Last Wind Monk,Puzzle,E10,XOne,0.02,0.01,2017
Cars 3: Driven to Win,Racing,E10,PS3,0.01,0.01,2017
Lock's Quest,Strategy,E10,PS4,0.01,0.01,2017
Lock's Quest,Strategy,E10,XOne,0.02,0.01,2017
Vikings: Wolves of Midgard,Action,M,PC,0.02,0.01,2017
Vikings: Wolves of Midgard,Action,M,XOne,0.02,0.01,2017
Pharaonic,Action,M,PS4,0.02,0.01,2017
Collar x Malice,Action,M,PSV,0.05,0.01,2017
Darksiders: Warmastered Edition,Action-Adventure,M,WiiU,0.03,0.01,2017
Torment: Tides of Numenera,Role-Playing,M,PS4,0.01,0.01,2017
Torment: Tides of Numenera,Role-Playing,M,XOne,0.01,0.01,2017
Mary Skelter: Nightmares,Role-Playing,M,PSV,0.06,0.01,2017
This Is The Police,Simulation,M,PS4,0.02,0.01,2017
Shadow Tactics: Blades of the Shogun,Strategy,M,XOne,0.01,0.01,2017
Utawarerumono: Mask of Truth,Visual Novel,M,PSV,0.1,0.01,2017
Zero Escape The Nonary Games,Adventure,T,PSV,0.02,0.01,2017
FlatOut 4: Total Insanity,Racing,T,XOne,0.01,0.01,2017
FlatOut 4: Total Insanity,Racing,T,PS4,0.02,0.01,2017
God Wars: Future Past,Role-Playing,T,PSV,0.05,0.01,2017
Ys VIII: Lacrimosa of Dana,Role-Playing,T,PSV,0.14,0.01,2017
Rogue Trooper Redux,Shooter,T,PS4,0.02,0.01,2017
Valhalla Hills: Definitive Edition,Strategy,T,PS4,0.01,0.01,2017
ABZU,Adventure,E,XOne,0.02,0.02,2017
"Soldam: Drop, Connect, Erase",Puzzle,E,NS,0.02,0.02,2017
Tricky Towers,Puzzle,E,PS4,0.02,0.02,2017
Redout,Racing,E,PS4,0.02,0.02,2017
Redout,Racing,E,XOne,0.02,0.02,2017
Baja: Edge of Control HD,Racing,E,PS4,0.03,0.02,2017
Pro Evolution Soccer 2018,Sports,E,X360,0.03,0.02,2017
Mega Man Legacy Collection 2,Action,E10,XOne,0.02,0.02,2017
Ben 10 (2017),Action,E10,XOne,0.03,0.02,2017
Cladun Returns: This Is Sengoku!,Action,E10,PS4,0.03,0.02,2017
Raiden V,Action,E10,PS4,0.03,0.02,2017
Rime,Adventure,E10,XOne,0.03,0.02,2017
RiME,Adventure,E10,PS4,0.11,0.02,2017
Just Dance 2018,Music,E10,PS3,0.07,0.02,2017
The Inner World: The Last Wind Monk,Puzzle,E10,PS4,0.02,0.02,2017
Cars 3: Driven to Win,Racing,E10,WiiU,0.02,0.02,2017
Cars 3: Driven to Win,Racing,E10,X360,0.02,0.02,2017
Portal Knights,Role-Playing,E10,XOne,0.02,0.02,2017
AereA,Role-Playing,E10,PS4,0.03,0.02,2017
Portal Knights,Role-Playing,E10,PS4,0.12,0.02,2017
Stardew Valley,Simulation,E10,XOne,0.03,0.02,2017
ArmaGallant: Decks of Destiny,Strategy,E10,PS4,0.02,0.02,2017
Yomawari: Midnight Shadows,Action,M,PS4,0.06,0.02,2017
For Honor,Action,M,PC,0.04,0.02,2017
Pharaonic,Action,M,XOne,0.02,0.02,2017
Resident Evil: Revelations,Action,M,XOne,0.02,0.02,2017
The Pillars of the Earth,Adventure,M,XOne,0.03,0.02,2017
Zero Escape: Zero Time Dilemma,Adventure,M,PS4,0.03,0.02,2017
Danganronpa V3: Killing Harmony,Adventure,M,PSV,0.18,0.02,2017
The Pillars of the Earth,Adventure,M,PS4,0.03,0.02,2017
The Elder Scrolls Online: Morrowind,MMO,M,PC,0.05,0.02,2017
Road Rage,Racing,M,PS4,0.03,0.02,2017
Period Cube ~Shackles of Amadeus~,Simulation,M,PSV,0.05,0.02,2017
Blackguards 2,Strategy,M,XOne,0.02,0.02,2017
Shadow Tactics: Blades of the Shogun,Strategy,M,PS4,0.04,0.02,2017
Blackguards 2,Strategy,M,PS4,0.03,0.02,2017
Nights of Azure 2: Bride of the New Moon,Action,T,NS,0.06,0.02,2017
Troll and I,Action,T,XOne,0.02,0.02,2017
Bad Apple Wars,Action,T,PSV,0.07,0.02,2017
Samurai Warriors: Spirit of Sanada,Action,T,PS4,0.07,0.02,2017
Toukiden 2,Action,T,PSV,0.15,0.02,2017
Akiba's Beat,Action,T,PSV,0.03,0.02,2017
Troll and I,Action,T,PS4,0.03,0.02,2017
Syberia III,Adventure,T,XOne,0.02,0.02,2017
SUPERBEAT: XONiC,Music,T,PS4,0.02,0.02,2017
Syberia III,Role-Playing,T,PC,0.04,0.02,2017
Atelier Firis: The Alchemist and the Mysterious Journey,Role-Playing,T,PS4,0.08,0.02,2017
Summon Night 6: Lost Borders,Role-Playing,T,PSV,0.09,0.02,2017
Tokyo Xanadu,Role-Playing,T,PSV,0.19,0.02,2017
Star Wars Battlefront II (2017),Shooter,T,PC,0.05,0.02,2017
Big Buck Hunter Arcade,Shooter,T,PS4,0.02,0.02,2017
Big Buck Hunter Arcade,Shooter,T,XOne,0.02,0.02,2017
Rogue Trooper Redux,Shooter,T,XOne,0.02,0.02,2017
Touhou Kobuto V: Burst Battle,Shooter,T,PS4,0.03,0.02,2017
Dungeons 3,Strategy,T,XOne,0.02,0.02,2017
Unbox: Newbie's Adventure,Action,E,PS4,0.04,0.03,2017
ABZU,Adventure,E,PS4,0.04,0.03,2017
WRC 6,Racing,E,XOne,0.03,0.03,2017
WRC 6,Racing,E,PS4,0.08,0.03,2017
Cooking Mama: Sweet Shop,Simulation,E,3DS,0.07,0.03,2017
R.B.I. Baseball 2017,Sports,E,PS4,0.04,0.03,2017
Wonder Boy: The Dragon's Trap (Remake),Platform,E10,PS4,0.04,0.03,2017
RPG Maker: Fes,Role-Playing,E10,3DS,0.07,0.03,2017
Sine Mora EX,Action,M,XOne,0.04,0.03,2017
Vikings: Wolves of Midgard,Action,M,PS4,0.04,0.03,2017
Sine Mora EX,Action,M,PS4,0.06,0.03,2017
Middle-Earth: Shadow of War,Action,M,PC,0.07,0.03,2017
Black Mirror,Adventure,M,XOne,0.03,0.03,2017
Elex,Role-Playing,M,PS4,0.23,0.03,2017
Raid: World War II,Shooter,M,XOne,0.03,0.03,2017
Dead Alliance,Shooter,M,XOne,0.04,0.03,2017
Danganronpa Another Episode: Ultra Despair Girls,Shooter,M,PS4,0.04,0.03,2017
Azure Striker Gunvolt: Striker Pack,Action,T,NS,0.06,0.03,2017
Warriors All-Stars,Action,T,PS4,0.1,0.03,2017
Fate/Extella: The Umbral Star,Action,T,PSV,0.15,0.03,2017
Zero Escape The Nonary Games,Adventure,T,PS4,0.04,0.03,2017
SUPERBEAT: XONiC,Music,T,NS,0.03,0.03,2017
God Wars: Future Past,Role-Playing,T,PS4,0.07,0.03,2017
Summon Night 6: Lost Borders,Role-Playing,T,PS4,0.09,0.03,2017
Battle Chasers: Nightwar,Role-Playing,T,PS4,0.06,0.03,2017
Air Conflicts: Secret Wars,Simulation,T,PS4,0.04,0.03,2017
Dungeons 3,Strategy,T,PS4,0.04,0.03,2017
Bubsy: The Woolies Strike Back,Platform,E,PS4,0.05,0.04,2017
MotoGP 17,Racing,E,XOne,0.06,0.04,2017
F1 2017,Racing,E,XOne,0.19,0.04,2017
WRC 7,Racing,E,XOne,0.05,0.04,2017
MotoGP 17,Racing,E,PS4,0.14,0.04,2017
F1 2017,Racing,E,PS4,0.62,0.04,2017
Farming Simulator 17,Simulation,E,NS,0.13,0.04,2017
Real Farm,Simulation,E,PS4,0.05,0.04,2017
Rugby 18,Sports,E,XOne,0.05,0.04,2017
Ben 10 (2017),Action,E10,NS,0.08,0.04,2017
Cartoon Network Battle Crashers,Action,E10,NS,0.08,0.04,2017
Wonder Boy: The Dragon's Trap (Remake),Platform,E10,NS,0.05,0.04,2017
Cars 3: Driven to Win,Racing,E10,XOne,0.05,0.04,2017
Stardew Valley,Simulation,E10,PS4,0.1,0.04,2017
Aven Colony,Strategy,E10,PS4,0.06,0.04,2017
SG/ZH: School Girl/Zombie Hunter,Action,M,PS4,0.07,0.04,2017
Black Mirror,Adventure,M,PS4,0.05,0.04,2017
Batman: The Enemy Within,Adventure,M,XOne,0.05,0.04,2017
Dragon's Dogma: Dark Arisen,Role-Playing,M,XOne,0.04,0.04,2017
Elex,Role-Playing,M,XOne,0.04,0.04,2017
Mass Effect: Andromeda,Role-Playing,M,PC,0.13,0.04,2017
Pillars of Eternity,Role-Playing,M,XOne,0.05,0.04,2017
Dead Alliance,Shooter,M,PS4,0.04,0.04,2017
Raid: World War II,Shooter,M,PS4,0.04,0.04,2017
Nights of Azure 2,Action,T,PS4,0.09,0.04,2017
Toukiden 2,Action,T,PS4,0.15,0.04,2017
Touhou Genso Wanderer,Action,T,PS4,0.05,0.04,2017
The Escapists 2,Action,T,PS4,0.24,0.04,2017
Guilty Gear Xrd REV 2,Fighting,T,PS4,0.1,0.04,2017
Final Fantasy XIV: Stormblood,MMO,T,PC,0.06,0.04,2017
SingStar Celebration,Music,T,PS4,0.23,0.04,2017
That's You!,Party,T,PS4,0.04,0.04,2017
Valkyria Revolution,Role-Playing,T,XOne,0.04,0.04,2017
Battle Chasers: Nightwar,Role-Playing,T,XOne,0.04,0.04,2017
Dark Rose Valkyrie,Role-Playing,T,PS4,0.09,0.04,2017
Valkyria Revolution,Role-Playing,T,PS4,0.16,0.04,2017
Touhou Kobuto V: Burst Battle,Shooter,T,NS,0.06,0.04,2017
Starblood Arena,Shooter,T,PS4,0.05,0.04,2017
Birthdays the Beginning,Misc,E,PS4,0.06,0.05,2017
Puyo Puyo Tetris,Puzzle,E,PS4,0.1,0.05,2017
Baja: Edge of Control HD,Racing,E,XOne,0.05,0.05,2017
MX vs ATV Supercross Encore 2017 Track Edition,Racing,E,XOne,0.06,0.05,2017
MX vs ATV Supercross Encore 2017 Track Edition,Racing,E,PS4,0.06,0.05,2017
Rapala Fishing Pro Series,Simulation,E,XOne,0.06,0.05,2017
Rugby 18,Sports,E,PS4,0.06,0.05,2017
Golf Club 2,Sports,E,XOne,0.06,0.05,2017
Golf Club 2,Sports,E,PS4,0.13,0.05,2017
FIFA 18,Sports,E,X360,0.26,0.05,2017
Tiny Barbarian DX,Action,E10,NS,0.06,0.05,2017
Disneyland Adventures,Action-Adventure,E10,XOne,0.07,0.05,2017
Minecraft: Story Mode - Season Two,Adventure,E10,X360,0.08,0.05,2017
Poi,Platform,E10,NS,0.07,0.05,2017
Yooka-Laylee,Platform,E10,XOne,0.1,0.05,2017
Styx: Shards of Darkness,Action,M,XOne,0.06,0.05,2017
Batman: The Enemy Within,Adventure,M,PS4,0.07,0.05,2017
The End is Nigh,Platform,M,NS,0.06,0.05,2017
Killing Floor 2,Shooter,M,XOne,0.06,0.05,2017
Bulletstorm: Full Clip Edition,Shooter,M,PS4,0.13,0.05,2017
The Silver Case,Visual Novel,M,PS4,0.07,0.05,2017
Utawarerumono: Mask of Truth,Visual Novel,M,PS4,0.13,0.05,2017
Akiba's Beat,Action,T,PS4,0.08,0.05,2017
Troll and I,Action,T,NS,0.1,0.05,2017
The Escapists 2,Action,T,XOne,0.15,0.05,2017
Okami HD,Action,T,XOne,0.06,0.05,2017
The Sexy Brutale,Adventure,T,PS4,0.08,0.05,2017
Marvel's Guardians of the Galaxy: The Telltale Series,Adventure,T,XOne,0.05,0.05,2017
Outcast: Second Contact,Adventure,T,PS4,0.06,0.05,2017
Stern Pinball Arcade,Misc,T,NS,0.06,0.05,2017
Final Fantasy XIV: Stormblood,MMO,T,PS4,0.17,0.05,2017
Knowledge is Power,Party,T,PS4,0.61,0.05,2017
Hunting Simulator,Shooter,T,XOne,0.06,0.05,2017
Sudden Strike 4,Strategy,T,PS4,0.1,0.05,2017
Monopoly for Nintendo Switch,Board Game,E,NS,0.3,0.06,2017
Ride 2,Racing,E,XOne,0.08,0.06,2017
MXGP 3: The Official Motocross Videogame,Racing,E,NS,0.08,0.06,2017
MXGP 3: The Official Motocross Videogame,Racing,E,XOne,0.09,0.06,2017
WRC 7,Racing,E,PS4,0.07,0.06,2017
MXGP 3: The Official Motocross Videogame,Racing,E,PS4,0.17,0.06,2017
Farming Simulator 18,Simulation,E,3DS,0.12,0.06,2017
Rapala Fishing Pro Series,Simulation,E,PS4,0.08,0.06,2017
Pro Evolution Soccer 2018,Sports,E,XOne,0.12,0.06,2017
R.B.I. Baseball 2017,Sports,E,XOne,0.07,0.06,2017
FIFA 18,Sports,E,PS3,0.54,0.06,2017
Mega Man Legacy Collection 2,Action,E10,PS4,0.1,0.06,2017
Ittle Dew 2+,Action,E10,NS,0.06,0.06,2017
Just Dance 2018,Music,E10,X360,0.1,0.06,2017
Cars 3: Driven to Win,Racing,E10,PS4,0.29,0.06,2017
NBA 2K18,Sports,E10,PS3,0.09,0.06,2017
Aven Colony,Strategy,E10,XOne,0.06,0.06,2017
Styx: Shards of Darkness,Action,M,PS4,0.07,0.06,2017
Resident Evil: Revelations,Action,M,PS4,0.18,0.06,2017
Bulletstorm: Full Clip Edition,Shooter,M,XOne,0.08,0.06,2017
Marvel's Guardians of the Galaxy: The Telltale Series,Adventure,T,PS4,0.12,0.06,2017
Cyberdimension Neptunia: 4 Goddesses Online,Role-Playing,T,PS4,0.14,0.06,2017
Hunting Simulator,Shooter,T,PS4,0.07,0.06,2017
